train_loss,valid_accuracy
0.274754194677931,0.9053784860557769
0.21869568392898128,0.9113545816733067
0.18814637391308767,0.9023904382470119
0.1668056304805574,0.9193227091633466
0.15551920137244515,0.9262948207171314
0.1473717479249545,0.9213147410358565
0.1461563695345766,0.9322709163346613
0.13425568807375643,0.9312749003984063
0.1353227965830438,0.9262948207171314
0.12856361005966246,0.901394422310757
0.12889294131304574,0.9193227091633466
0.12310857679200383,0.9193227091633466
0.11389024749447682,0.9063745019920318
0.11216074077626773,0.9203187250996016
0.1025949729697169,0.9272908366533864
0.09867456686328602,0.9173306772908366
0.1104705005822357,0.9282868525896414
0.09451179851291586,0.9233067729083665
0.0915654430837593,0.9322709163346613
0.09159939673366602,0.9332669322709163
0.09067168041973053,0.8635458167330677
0.08980096315932089,0.9372509960159362
0.08095953086127354,0.9262948207171314
0.07925647612314968,0.9382470119521913
0.07590282183610299,0.8934262948207171
0.07013241260485575,0.9163346613545816
0.06853962109457142,0.8087649402390438
0.061337366333824736,0.9302788844621513
0.06528741251100349,0.8356573705179283
0.054833489524579684,0.9322709163346613
0.06079385128815914,0.9362549800796812
0.05598278879929763,0.901394422310757
0.05981362562923305,0.9412350597609562
0.038436277084613,0.9282868525896414
0.048686913085433825,0.9143426294820717
0.05140196298170769,0.9372509960159362
0.035323175118280065,0.9422310756972112
0.038313558621257876,0.9412350597609562
0.04127384048795937,0.9143426294820717
0.042397307807711504,0.9402390438247012
0.03898363792980337,0.9382470119521913
0.03569893691095367,0.9292828685258964
0.02808542098207152,0.9402390438247012
0.03195661735284117,0.9372509960159362
0.04044796384322927,0.9412350597609562
0.025684217530904354,0.9452191235059761
0.023286661248143135,0.9292828685258964
0.01882779990566021,0.9392430278884463
0.026915152599227377,0.9422310756972112
0.01858602381945975,0.9482071713147411
