train_loss,valid_accuracy
0.15909603816560572,0.8904382470119522
0.1394227177353093,0.896414342629482
0.12842281863645272,0.9113545816733067
0.11931911451673066,0.9173306772908366
0.10846867474416892,0.9183266932270916
0.10322602673054293,0.9322709163346613
0.09652128569367859,0.9233067729083665
0.08884185824405263,0.9282868525896414
0.0856349979803242,0.9203187250996016
0.08467906313189477,0.9362549800796812
0.07678145616384292,0.9332669322709163
0.07962734199094551,0.9083665338645418
0.07030018430582627,0.9123505976095617
0.06826461577201608,0.9392430278884463
0.06493767519929895,0.9262948207171314
0.06411894878838212,0.9292828685258964
0.06396519066593437,0.9312749003984063
0.05582615727455252,0.9083665338645418
0.05968528978129918,0.9312749003984063
0.0541897823387343,0.9322709163346613
0.05378673691475005,0.9302788844621513
0.047750044519650856,0.9322709163346613
0.051487064216268696,0.9302788844621513
0.04933529937234535,0.9422310756972112
0.04735571377289792,0.9492031872509961
0.03883308912972333,0.952191235059761
0.0371219666006423,0.9462151394422311
0.03361299130009246,0.950199203187251
0.03869481033848219,0.9332669322709163
0.036362914568787714,0.900398406374502
0.031679412898504074,0.8685258964143426
0.02974405563177748,0.9252988047808764
0.02560059987094805,0.9322709163346613
0.030084161315311643,0.9272908366533864
0.02437248668154805,0.9422310756972112
0.01764367498334549,0.950199203187251
0.01552084777137713,0.9243027888446215
0.024442746405623404,0.9362549800796812
0.01996608925940193,0.9452191235059761
0.011747396335812043,0.9432270916334662
0.01671625254675746,0.9362549800796812
0.011961322675536698,0.9422310756972112
0.015116503665221562,0.9382470119521913
0.016661018495506143,0.9472111553784861
0.01677723872503352,0.9472111553784861
0.0111176597664275,0.9352589641434262
0.009547531062573264,0.9452191235059761
0.009953457369044405,0.9133466135458167
0.011965711763467104,0.9432270916334662
0.0067042932076017475,0.9452191235059761
