train_loss,valid_accuracy
0.19364142926211977,0.8914342629482072
0.15296132598181456,0.9193227091633466
0.13255366596696905,0.9203187250996016
0.11970561223220585,0.9272908366533864
0.10894446003663562,0.9153386454183267
0.10042946315080528,0.9252988047808764
0.09322176054938809,0.9183266932270916
0.09187342373367685,0.9193227091633466
0.09055291174402658,0.9282868525896414
0.0914293113011089,0.9262948207171314
0.08009773037641994,0.9272908366533864
0.07309456722599356,0.9183266932270916
0.07490102897548277,0.9252988047808764
0.06944862607399159,0.9262948207171314
0.06991054588969756,0.8884462151394422
0.06617346480437605,0.9302788844621513
0.0655848083321701,0.9282868525896414
0.06192261514282912,0.9262948207171314
0.058886728289574655,0.9272908366533864
0.056021307476953136,0.9163346613545816
0.056384768551718714,0.9213147410358565
0.04850260651842674,0.9292828685258964
0.052267237254904564,0.9233067729083665
0.04726889950006641,0.9352589641434262
0.04585599552178175,0.8406374501992032
0.04643809560843276,0.9233067729083665
0.03559841302090457,0.9342629482071713
0.04085849051164624,0.9322709163346613
0.03084459177737769,0.9163346613545816
0.036129730562773285,0.9272908366533864
0.037198104293532534,0.9163346613545816
0.03621631530862968,0.9272908366533864
0.03395891096400295,0.9352589641434262
0.025026600450024028,0.9233067729083665
0.032295348740186226,0.9243027888446215
0.030143673441734423,0.9392430278884463
0.02401536541610134,0.9342629482071713
0.02713666148671382,0.9292828685258964
0.02232087678199245,0.9252988047808764
0.02095698329978051,0.9262948207171314
0.021904053724118876,0.9292828685258964
0.0145239132730889,0.9382470119521913
0.013964370567899115,0.9402390438247012
0.01951566319653616,0.9243027888446215
0.008316145820665555,0.9422310756972112
0.01851423370459794,0.9262948207171314
0.016727490387756748,0.9282868525896414
0.01816268233099872,0.9402390438247012
0.014999134679320235,0.9262948207171314
0.01046914101706011,0.9322709163346613
