train_loss,valid_accuracy
0.282967129208961,0.9203187250996016
0.2141884410789356,0.9143426294820717
0.1909787618979631,0.9163346613545816
0.17861216736754057,0.9243027888446215
0.171402134669483,0.9252988047808764
0.16104039532476244,0.9292828685258964
0.15158743281046533,0.9312749003984063
0.1458799954135765,0.9302788844621513
0.13850908811757764,0.9342629482071713
0.14071163794823133,0.9213147410358565
0.12669241999193664,0.8854581673306773
0.1169998217366016,0.9203187250996016
0.12366569444837382,0.9233067729083665
0.11136370750573468,0.8934262948207171
0.1133499277377924,0.9412350597609562
0.10775352738381233,0.75
0.10715175207028008,0.8396414342629482
0.09524046113727488,0.9492031872509961
0.09822731926404521,0.9402390438247012
0.10253636186145104,0.9223107569721115
0.09250462001215415,0.9243027888446215
0.09356974862819373,0.9432270916334662
0.07938884112837061,0.9223107569721115
0.0832967020763307,0.8944223107569721
0.07720206778874197,0.9402390438247012
0.07034845665691217,0.9203187250996016
0.07957986079517952,0.9402390438247012
0.07282194662096698,0.9362549800796812
0.06348515388780182,0.9342629482071713
0.06016214681543939,0.9402390438247012
0.059165931998007966,0.9302788844621513
0.05609153595670696,0.9482071713147411
0.04773100855577886,0.9442231075697212
0.044653711442640326,0.749003984063745
0.04884131436407295,0.9442231075697212
0.04541068417310676,0.9422310756972112
0.04236182471232059,0.9561752988047809
0.046744932492781735,0.953187250996016
0.03192412868695756,0.9442231075697212
0.03273997207227094,0.9492031872509961
0.029913145518559878,0.9422310756972112
0.0247714443021717,0.9482071713147411
0.02520261549546611,0.9442231075697212
0.026174821440159524,0.9462151394422311
0.022933012523617357,0.9571713147410359
0.023086412770647807,0.9591633466135459
0.030722481634611495,0.954183266932271
0.02864310977757752,0.9262948207171314
0.02919556166406921,0.9422310756972112
0.027545218684014897,0.953187250996016
