train_loss,valid_accuracy
0.23049513767540886,0.8914342629482072
0.18679619500535014,0.9183266932270916
0.16272335498512763,0.8834661354581673
0.14700576592155773,0.9223107569721115
0.13119264803759323,0.9282868525896414
0.11614814636540478,0.898406374501992
0.11308020098722013,0.9322709163346613
0.11051783660777668,0.9372509960159362
0.10285225096226171,0.9302788844621513
0.09648102924710247,0.9402390438247012
0.09624078011130104,0.9262948207171314
0.0873743566174897,0.9382470119521913
0.08626821580126989,0.9382470119521913
0.08009673089828288,0.9342629482071713
0.0813141140143684,0.9233067729083665
0.07182065465452109,0.9372509960159362
0.07251275752239145,0.9382470119521913
0.0661831939583678,0.898406374501992
0.059306814672722336,0.9412350597609562
0.06055982329965353,0.9402390438247012
0.05382309013773498,0.9213147410358565
0.0603751065835873,0.9412350597609562
0.049403874358150475,0.9372509960159362
0.05358124669515561,0.9352589641434262
0.04584258911663842,0.9372509960159362
0.05009921729451626,0.9233067729083665
0.04513261012481593,0.8834661354581673
0.04449985083867458,0.9392430278884463
0.03655061098539011,0.9302788844621513
0.035637035173789154,0.9392430278884463
0.03678690597049696,0.9412350597609562
0.03315803656216198,0.9372509960159362
0.03589530019472358,0.9392430278884463
0.038205899791479904,0.9402390438247012
0.026746198248250606,0.9352589641434262
0.03270599146270652,0.9442231075697212
0.014822059968181471,0.9462151394422311
0.02091886207167788,0.950199203187251
0.018550159254949034,0.9432270916334662
0.025985328834961536,0.9312749003984063
0.02166843290357012,0.9412350597609562
0.01799858512616914,0.951195219123506
0.02338651488558305,0.9422310756972112
0.022084557300621636,0.9352589641434262
0.021228368979896863,0.9442231075697212
0.01630494308422688,0.9472111553784861
0.020172163247532782,0.9462151394422311
0.021819548537599116,0.9482071713147411
0.02027652280404531,0.950199203187251
0.021496557017203682,0.9422310756972112
